loan_id,account_id,loan_date,loan_amount,duration,payments,status,district_id,frequency,account_date,clients,num_cards,card_issued,owner_gender,owner_birth,num_credits,total_credits,num_withdrawals,withdrawal_total,num_orders,order_total,district_name,region,no_of_inhibitants,no_of_municipalities_with_inhabitants_less_than_499,no_of_municipalities_with_inhabitants_between_500_to_1999,no_of_municipalities_with_inhabitants_between_1000_to_9999,no_of_municipalities_with_inhabitants_greater_than_10000,no_of_cities,ratio_of_urban_inhabitants,average_salary,unemployment_rate_95,unemployment_rate_96,no_of_enterpreneurs_per_1000_inhabitants,no_of_commited_crimes_95,no_of_commited_crimes_96
5414,2228,1995-03-29,0.3089102826710365,0.75,0.3716427232979388,C,34,monthly,1994-03-19,1,0,1900-01-01,M,1945-02-22,128,18.508100686498857,228,18.27569794050341,2.0,0.5709764128754788,Chomutov,north Bohemia,0.07091707310357172,0.18543046357615894,0.15714285714285714,0.05,0.8,0.4,0.8139183055975796,0.35319341006544797,0.8732394366197184,0.8082497212931995,0.22093023255813954,0.05308806372924498,0.043800079414369926
5415,2236,1996-09-26,0.22955755837771405,0.5,0.3716427232979388,D,73,monthly,1995-08-27,1,0,1900-01-01,M,1958-08-12,68,7.469553775743705,103,7.486338672768876,1.0,0.2602446072172569,Opava,north Moravia,0.11978501581575932,0.11258278145695365,0.7,0.6,0.4,0.6,0.3403933434190621,0.14353419092755584,0.43661971830985913,0.3690078037904125,0.10465116279069768,0.04168090597343829,0.036092812999521474
5418,2245,1995-01-16,0.5854362965997542,0.75,0.7229856339787633,C,29,monthly,1993-03-30,1,0,1900-01-01,F,1964-10-30,169,28.67472540045768,239,27.2416247139588,1.0,0.48705060143807544,Rokycany,west Bohemia,0.002489390189754692,0.3443708609271523,0.14285714285714285,0.25,0.2,0.5,0.32829046898638437,0.1654254118709095,0.3661971830985915,0.3534002229654403,0.37209302325581395,0.0,0.0
5419,2246,1997-02-05,0.701249487914789,1.0,0.6897772225692276,C,1,monthly,1996-04-25,1,0,1900-01-01,F,1949-09-05,81,14.434416475972531,108,13.578100686498853,1.0,0.46562730999260804,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5420,2247,1997-02-24,0.11526013928717739,0.25,0.2828440557984593,C,24,monthly,1996-04-13,1,0,1900-01-01,F,1950-06-26,72,9.398741418764303,228,9.073489702517161,5.0,0.44768496740810426,Karlovy Vary,west Bohemia,0.06865140965053884,0.16556291390728478,0.3,0.3,0.4,0.7,0.697428139183056,0.19882645001128413,0.15492957746478875,0.1761426978818283,0.5465116279069767,0.051615031994249286,0.0446451297610442
5428,2262,1998-12-02,0.38447357640311347,0.5,0.6340828648761191,C,13,monthly,1997-02-08,1,1,1997-12-30,M,1950-01-26,69,15.238375286041187,93,13.966006864988556,1.0,0.42967542503863987,Rakovnik,central Bohemia,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718122,0.35211267605633806,0.3154960981047937,0.4883720930232558,0.009179933772493194,0.010048972194789195
5429,2268,1996-07-18,0.025972961900860302,0.5,0.026754112013325004,C,1,monthly,1995-02-11,1,0,1900-01-01,M,1971-02-25,93,13.647242562929058,193,12.79688787185355,2.0,0.4234258450372959,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5435,2279,1998-06-01,0.5286562884063908,0.75,0.650843222985634,C,2,weekly,1996-10-30,1,1,1997-10-09,M,1974-01-26,54,12.957116704805495,93,11.90232265446224,1.0,0.44051475035279886,Benesov,central Bohemia,0.03963663336006581,0.5298013245033113,0.37142857142857144,0.3,0.4,0.4,0.19364599092284426,0.08959602798465358,0.1971830985915493,0.15830546265328874,0.5930232558139535,0.015802684453033858,0.018183854447713782
5445,2322,1996-06-29,0.07056534207292094,0.25,0.16926920674578388,A,33,monthly,1995-01-02,1,0,1900-01-01,M,1979-02-14,116,18.019267734553765,344,17.825091533180778,5.0,0.5782541495867213,Decin,north Bohemia,0.07826649640488344,0.15894039735099338,0.24285714285714285,0.35,0.6,1.0,0.768532526475038,0.13428120063191154,0.7746478873239437,0.8004459308807135,0.4069767441860465,0.04515726086802814,0.040430059357150855
5446,2334,1997-08-04,0.07396558787382221,0.25,0.17790963980845306,C,50,monthly,1996-03-19,1,0,1900-01-01,M,1958-10-19,93,6.9192334096109835,121,6.394931350114415,2.0,0.8546468651300316,Svitavy,east Bohemia,0.05144682359663102,0.4966887417218543,0.4714285714285714,0.1,0.6,0.5,0.2738275340393344,0.017377567140600316,0.647887323943662,0.5596432552954292,0.1511627906976744,0.015378451313355095,0.012685936529592034
5447,2335,1997-11-12,0.9153011061040557,1.0,0.907349573183427,D,70,monthly,1996-04-04,1,0,1900-01-01,F,1946-12-18,98,5.898604118993141,231,5.931178489702506,5.0,0.9596801290235872,Karvina,north Moravia,0.20872499853717133,0.0,0.02857142857142857,0.4,1.0,0.6,0.8472012102874434,0.4664861205145565,0.9014084507042254,0.8160535117056856,0.0,0.10676534015248824,0.09387185778718986
5449,2343,1995-11-04,0.1610610405571487,0.25,0.3992296481365813,A,68,monthly,1994-12-09,1,0,1900-01-01,F,1980-07-09,117,7.469256292906182,186,6.95987414187642,2.0,0.5953900947516968,Frydek - Mistek,north Moravia,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5,0.3524962178517399,0.40239223651545925,0.5352112676056338,0.47826086956521735,0.1744186046511628,0.05662333989323466,0.05089646606053819
5450,2345,1994-12-11,0.33234330192544037,1.0,0.31480324797001874,C,5,monthly,1993-10-25,1,0,1900-01-01,M,1949-05-23,127,15.54224256292905,273,15.178638443935915,2.0,0.46624554801424634,Kolin,central Bohemia,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5,0.26475037821482605,0.27014218009478674,0.5070422535211268,0.44593088071348935,0.43023255813953487,0.021188088476178132,0.02191022103666297
5451,2350,1997-05-11,0.26417451863990166,0.75,0.31480324797001874,C,18,monthly,1996-08-04,1,1,1998-06-04,F,1973-04-10,71,12.966098398169338,128,12.097768878718531,3.0,0.6157650695517775,Pisek,south Bohemia,0.023988669101272488,0.3973509933774834,0.18571428571428572,0.1,0.2,0.3,0.47503782148260215,0.19363574813811782,0.3661971830985915,0.32552954292084724,0.5813953488372093,0.010865082077328274,0.010405318726519308
5452,2352,1996-04-29,0.07589102826710364,1.0,0.054132833645638145,C,70,monthly,1995-01-21,1,0,1900-01-01,F,1966-10-06,98,12.01939359267734,302,11.287540045766569,4.0,0.4326994153618709,Karvina,north Moravia,0.20872499853717133,0.0,0.02857142857142857,0.4,1.0,0.6,0.8472012102874434,0.4664861205145565,0.9014084507042254,0.8160535117056856,0.0,0.10676534015248824,0.09387185778718986
5453,2361,1995-04-01,0.2589307660794756,0.5,0.42140328961066,A,28,monthly,1994-02-25,1,0,1900-01-01,F,1956-04-25,159,6.913489702517165,208,6.739084668192204,2.0,0.6023116726026476,Plzen - sever,west Bohemia,0.025573686982201676,0.4370860927152318,0.37142857142857144,0.5,0.0,0.7,0.04538577912254161,0.10923042202663055,0.1971830985915493,0.1761426978818283,0.36046511627906974,0.00897960145653378,0.0064855068774880625
5463,2413,1998-10-06,0.022142564522736583,0.0,0.12408911097230897,C,33,monthly,1997-10-27,1,0,1900-01-01,F,1954-02-22,32,2.9023226544622416,44,2.3991189931350103,2.0,0.5337006921577852,Decin,north Bohemia,0.07826649640488344,0.15894039735099338,0.24285714285714285,0.35,0.6,1.0,0.768532526475038,0.13428120063191154,0.7746478873239437,0.8004459308807135,0.4069767441860465,0.04515726086802814,0.040430059357150855
5464,2419,1995-01-30,0.1550389184760344,0.0,0.7995003123048094,A,24,monthly,1993-11-27,1,0,1900-01-01,M,1940-09-07,182,34.926018306636145,238,34.0211556064073,1.0,0.5364760432766615,Karlovy Vary,west Bohemia,0.06865140965053884,0.16556291390728478,0.3,0.3,0.4,0.7,0.697428139183056,0.19882645001128413,0.15492957746478875,0.1761426978818283,0.5465116279069767,0.051615031994249286,0.0446451297610442
5469,2445,1997-12-26,0.4919090536665301,1.0,0.4769935457006038,C,52,monthly,1996-07-07,1,0,1900-01-01,F,1978-01-17,84,15.237917620137296,105,14.422574370709384,1.0,0.3282709495329615,Usti nad Orlici,east Bohemia,0.08277114820003235,0.39072847682119205,0.5857142857142857,0.4,0.6,0.9,0.42360060514372166,0.05709772060482961,0.323943661971831,0.3411371237458194,0.313953488372093,0.020575307274419922,0.019456520632464187
5470,2456,1996-04-15,0.3345555100368701,0.75,0.4042265250884864,C,65,monthly,1995-09-09,1,0,1900-01-01,M,1955-02-20,98,13.45827231121281,167,12.956086956521732,2.0,0.9232780055103824,Znojmo,south Moravia,0.06142073361717946,0.6688741721854304,0.5857142857142857,0.2,0.2,0.3,0.14826021180030266,0.06612502821033626,0.7746478873239437,0.5897435897435898,0.27906976744186046,0.015779115945273925,0.018631832944745925
5479,2486,1994-01-10,0.033346988938959446,0.0,0.18103268790339372,A,1,monthly,1993-02-27,1,0,1900-01-01,M,1958-10-07,198,39.96614416475968,336,39.100606407322765,1.0,0.13722196088972516,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5482,2496,1996-01-12,0.27335108562064725,1.0,0.254840724547158,C,51,monthly,1994-05-21,2,0,1900-01-01,F,1950-03-18,129,5.869370709382154,188,5.631853546910748,2.0,0.5195887373160406,Trutnov,east Bohemia,0.0680869298840407,0.24503311258278146,0.4,0.35,0.6,1.0,0.5537065052950076,0.09726923944933423,0.323943661971831,0.28316610925306573,0.5813953488372093,0.03155823189054785,0.030045103289587555
5486,2516,1997-06-13,0.7879762392462105,0.75,0.9803247970018738,C,6,monthly,1995-11-16,1,0,1900-01-01,F,1946-03-05,84,8.149279176201379,128,7.610961098398162,1.0,0.6531819098178886,Kutna Hora,central Bohemia,0.030239249930300516,0.3973509933774834,0.32857142857142857,0.2,0.4,0.3,0.2662632375189108,0.09839765290002257,0.38028169014084506,0.4002229654403566,0.5232558139534884,0.021470910569297307,0.022724727394903225
5491,2545,1998-02-13,0.7234125358459648,0.75,0.8982927337080991,C,1,monthly,1996-12-04,2,0,1900-01-01,M,1936-04-14,69,4.118054919908465,123,3.887311212814643,4.0,0.8702372152409112,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5494,2572,1996-06-13,0.6060016386726751,0.75,0.7491151363731001,C,64,after transaction,1994-11-13,1,0,1900-01-01,F,1973-03-07,152,30.550160183066332,223,29.49921052631581,1.0,0.5039311874202003,Zlin,south Moravia,0.1327542826460333,0.19205298013245034,0.5857142857142857,0.5,0.4,0.9,0.617246596066566,0.341683592868427,0.1971830985915493,0.20958751393534003,0.7441860465116279,0.043201074723953854,0.03438234964721693
5495,2580,1996-08-02,0.14399836132732485,1.0,0.12336039975015615,C,60,monthly,1995-11-09,2,0,1900-01-01,F,1971-11-12,92,6.24569794050343,157,5.497254004576656,2.0,0.4370002015993549,Prostejov,south Moravia,0.0583599797613352,0.32450331125827814,0.5857142857142857,0.2,0.2,0.3,0.2723146747352496,0.07470097043556759,0.4507042253521127,0.45150501672240806,0.3953488372093023,0.012503093366643491,0.013887333407996416
5501,2622,1998-05-21,0.22423187218353133,0.25,0.5597543202165314,C,1,monthly,1996-08-21,2,0,1900-01-01,F,1964-05-26,78,5.1047025171624725,101,4.760411899313501,2.0,0.8565284591089308,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5519,2694,1994-03-08,0.14791069233920526,0.0,0.7632729544034978,A,7,monthly,1993-03-08,2,0,1900-01-01,F,1962-12-28,158,16.180217391304364,315,15.239347826086956,2.0,0.7503527988710436,Melnik,central Bohemia,0.04466274054926635,0.25165562913907286,0.4,0.05,0.6,0.5,0.44629349470499247,0.4084856691491763,0.28169014084507044,0.2720178372352285,0.5697674418604651,0.04090314521736056,0.04029770207393681
5520,2699,1998-08-30,0.38609176566980746,0.75,0.4697064334790756,C,73,monthly,1996-12-25,1,1,1997-08-06,F,1978-05-11,49,13.421853546910757,131,12.821853546910747,3.0,0.6194476177676231,Opava,north Moravia,0.11978501581575932,0.11258278145695365,0.7,0.6,0.4,0.6,0.3403933434190621,0.14353419092755584,0.43661971830985913,0.3690078037904125,0.10465116279069768,0.04168090597343829,0.036092812999521474
5523,2705,1993-12-08,0.15176157312576813,0.5,0.23985009369144286,A,63,after transaction,1993-07-05,1,0,1900-01-01,F,1950-10-20,180,16.003455377574365,260,15.278592677345564,2.0,0.8957193736980041,Vyskov,south Moravia,0.037596417618652615,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.2511346444780636,0.04017151884450463,0.49295774647887325,0.45596432552954286,0.3372093023255814,0.0087674848866944,0.005823720461417852
5525,2720,1998-04-27,0.15176157312576813,0.5,0.23985009369144286,C,2,weekly,1997-06-16,2,0,1900-01-01,M,1936-07-02,63,12.296533180778031,104,11.432551487414184,3.0,0.9092265304751026,Benesov,central Bohemia,0.03963663336006581,0.5298013245033113,0.37142857142857144,0.3,0.4,0.4,0.19364599092284426,0.08959602798465358,0.1971830985915493,0.15830546265328874,0.5930232558139535,0.015802684453033858,0.018183854447713782
5526,2725,1998-11-08,0.11034412126177796,0.5,0.16968561315844263,C,52,monthly,1997-04-02,1,1,1998-01-09,M,1947-01-23,45,5.476155606407324,115,4.587356979405033,4.0,0.37994758416773067,Usti nad Orlici,east Bohemia,0.08277114820003235,0.39072847682119205,0.5857142857142857,0.4,0.6,0.9,0.42360060514372166,0.05709772060482961,0.323943661971831,0.3411371237458194,0.313953488372093,0.020575307274419922,0.019456520632464187
5527,2728,1998-06-15,0.2585006145022532,1.0,0.23974599208827815,C,52,weekly,1997-07-06,1,0,1900-01-01,M,1957-03-08,42,6.3280549199084675,65,5.722540045766587,2.0,0.9291714266514347,Usti nad Orlici,east Bohemia,0.08277114820003235,0.39072847682119205,0.5857142857142857,0.4,0.6,0.9,0.42360060514372166,0.05709772060482961,0.323943661971831,0.3411371237458194,0.313953488372093,0.020575307274419922,0.019456520632464187
5531,2753,1997-09-30,0.10489553461696026,0.25,0.25650635019779305,C,26,monthly,1996-02-13,2,0,1900-01-01,F,1971-04-13,70,9.397288329519444,143,9.028329519450798,2.0,0.6474699280962302,Plzen - mesto,west Bohemia,0.10982229213204696,0.0,0.0,0.0,0.2,0.0,1.0,0.604152561498533,0.3380281690140845,0.2965440356744704,0.5813953488372093,0.06154915801506028,0.0547042832853114
5532,2754,1997-05-04,0.5638058172879967,0.75,0.6955028107432855,C,57,weekly,1996-01-26,1,0,1900-01-01,F,1952-12-26,71,18.29337528604118,168,17.42959954233409,3.0,0.6780659901888315,Hodonin,south Moravia,0.10251245125338602,0.1390728476821192,0.5285714285714286,1.0,0.6,0.7,0.21331316187594557,0.13766644098397654,0.49295774647887325,0.4537346711259755,0.4069767441860465,0.03430396304457983,0.028131013347722944
5533,2762,1994-07-05,0.18162638263006964,0.25,0.45148865292525503,A,19,monthly,1993-03-20,1,0,1900-01-01,M,1967-02-10,218,42.615194508009125,416,42.04600686498862,3.0,0.8240709629729185,Prachatice,south Bohemia,0.0074062154729411115,0.33112582781456956,0.15714285714285714,0.15,0.2,0.3,0.2844175491679275,0.0658993455201986,0.4084507042253521,0.3957636566332218,0.45348837209302323,0.002132949952273772,0.002148260519858683
5549,2824,1994-07-16,0.0776321179844326,1.0,0.055902560899437855,C,11,monthly,1993-10-20,1,1,1998-08-20,F,1947-10-17,135,12.263157894736825,278,11.141304347826066,2.0,0.5461998521604731,Praha - zapad,central Bohemia,0.028237756124089176,0.23178807947019867,0.5142857142857142,0.45,0.0,0.6,0.03933434190620275,0.3412322274881517,0.028169014084507046,0.017837235228539573,0.8488372093023255,0.031310762559068575,0.026888891151406552
5556,2872,1997-05-19,0.4495083981974601,1.0,0.43389548199042266,C,1,monthly,1996-09-04,1,0,1900-01-01,F,1952-09-29,60,4.3862585812356985,113,4.191407322654462,3.0,0.8445668973859284,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5561,2910,1998-08-29,0.7382220401474805,1.0,0.7273579013116802,C,68,monthly,1997-10-21,1,1,1998-09-03,F,1953-06-24,29,7.797986270022884,56,7.314588100686496,3.0,1.4597338888515559,Frydek - Mistek,north Moravia,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5,0.3524962178517399,0.40239223651545925,0.5352112676056338,0.47826086956521735,0.1744186046511628,0.05662333989323466,0.05089646606053819
5563,2912,1996-02-29,0.6404137648504711,1.0,0.6279408702894025,C,74,monthly,1994-07-30,1,1,1997-10-25,M,1949-12-15,156,32.43125858123568,213,31.759862700228823,1.0,0.4257106377259593,Ostrava - mesto,north Moravia,0.24183913703434723,0.0,0.0,0.0,0.2,0.0,1.0,0.5784247348228391,0.6338028169014085,0.5585284280936456,0.22093023255813954,0.21169233669970186,0.17775583135645853
5568,2933,1994-05-17,0.4566775911511676,1.0,0.4411825942119509,C,10,monthly,1993-06-18,2,0,1900-01-01,M,1939-09-02,177,28.889919908466805,296,28.534931350114405,2.0,0.7020361534843089,Praha - vychod,central Bohemia,0.042390193196642036,0.36423841059602646,0.4142857142857143,0.2,0.6,0.4,0.19364599092284426,0.45452493793726023,0.04225352112676056,0.012263099219620963,0.6976744186046512,0.035258487608857046,0.034901597450595095
5569,2936,1998-01-20,0.8518025399426464,1.0,0.84280657922132,C,3,monthly,1996-03-27,1,0,1900-01-01,M,1971-02-28,95,5.176979405034325,104,4.659302059496564,2.0,0.8497412808279012,Beroun,central Bohemia,0.027889258707272494,0.36423841059602646,0.37142857142857144,0.2,0.2,0.4,0.11800302571860824,0.1963439404197698,0.23943661971830987,0.19843924191750278,0.3488372093023256,0.023639213283210975,0.019599059245156234
5576,2962,1994-12-21,0.0448381810733306,0.0,0.23943368727878409,A,1,monthly,1993-05-30,1,0,1900-01-01,F,1939-03-15,164,27.912951945080092,258,27.53770022883295,1.0,0.17495464014515152,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5582,2982,1998-04-17,0.06192134371159361,0.0,0.3262544243181345,C,19,monthly,1996-06-04,2,1,1997-01-06,M,1938-08-03,67,19.300995423340964,236,18.500743707093815,5.0,0.8056582218936901,Prachatice,south Bohemia,0.0074062154729411115,0.33112582781456956,0.15714285714285714,0.15,0.2,0.3,0.2844175491679275,0.0658993455201986,0.4084507042253521,0.3957636566332218,0.45348837209302323,0.002132949952273772,0.002148260519858683
5584,2986,1997-12-06,0.03381810733306022,0.25,0.07589006870705808,C,63,monthly,1996-04-09,1,1,1997-12-25,M,1958-06-06,65,9.465915331807782,169,8.489954233409609,3.0,0.3844499697600967,Vyskov,south Moravia,0.037596417618652615,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.2511346444780636,0.04017151884450463,0.49295774647887325,0.45596432552954286,0.3372093023255814,0.0087674848866944,0.005823720461417852
5585,2988,1998-07-08,0.14274887341253584,0.0,0.7370393504059962,C,66,after transaction,1996-10-14,2,0,1900-01-01,M,1947-12-09,77,12.396613272311209,91,11.82784897025172,1.0,0.49613601236476046,Zdar nad Sazavou,south Moravia,0.07142992362313404,1.0,0.5857142857142857,0.1,0.6,0.4,0.2178517397881997,0.0907244414353419,0.4647887323943662,0.41137123745819393,0.2441860465116279,0.01683969879447083,0.012370315315773935
5586,2994,1996-09-14,0.07470299057763212,0.5,0.10930668332292318,C,77,monthly,1996-05-03,1,1,1997-12-12,F,1964-04-14,67,7.8180205949656685,145,7.378478260869562,2.0,0.30703581748538405,Vsetin,north Moravia,0.09097417505068271,0.052980132450331126,0.5,0.6,0.6,0.3,0.2965204236006052,0.1803204694199955,0.5352112676056338,0.5719063545150501,0.37209302325581395,0.03113399875086909,0.027509952249564748
5589,3005,1998-06-05,0.6572101597705858,0.75,0.8141786383510307,C,42,after transaction,1997-01-11,1,0,1900-01-01,M,1947-12-13,45,6.65608695652174,56,6.16179633867277,3.0,1.5255224783280692,Havlickuv Brod,east Bohemia,0.04567983671390169,0.5761589403973509,0.35714285714285715,0.25,0.4,0.6,0.38124054462934953,0.06273978785827126,0.30985915492957744,0.27982162764771457,0.06976744186046512,0.009898773259171096,0.007941436992842525
5591,3021,1996-12-04,0.2571282261368292,0.75,0.3058505100978555,C,10,monthly,1996-04-20,1,0,1900-01-01,F,1959-10-25,67,7.935491990846682,110,7.704874141876426,1.0,0.21778106310059808,Praha - vychod,central Bohemia,0.042390193196642036,0.36423841059602646,0.4142857142857143,0.2,0.6,0.4,0.19364599092284426,0.45452493793726023,0.04225352112676056,0.012263099219620963,0.6976744186046512,0.035258487608857046,0.034901597450595095
5593,3037,1996-04-18,0.465833674723474,0.5,0.771913387466167,D,44,monthly,1994-05-26,1,0,1900-01-01,F,1980-09-17,103,13.327151029748277,166,13.258443935926765,1.0,0.5186277803911027,Chrudim,east Bohemia,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35,0.4,0.6,0.2889561270801816,0.03249830737982397,0.35211267605633806,0.37123745819397985,0.18604651162790697,0.015885174230193616,0.014630570459890652
5595,3050,1994-09-02,0.13299877099549365,0.0,0.6874869872996044,A,60,monthly,1993-05-08,2,1,1994-02-15,M,1972-02-06,142,35.098329519450836,467,34.459004576659126,4.0,1.1275787917478663,Prostejov,south Moravia,0.0583599797613352,0.32450331125827814,0.5857142857142857,0.2,0.2,0.3,0.2723146747352496,0.07470097043556759,0.4507042253521127,0.45150501672240806,0.3953488372093023,0.012503093366643491,0.013887333407996416
5599,3064,1995-03-21,0.017820565342072922,0.0,0.10212367270455965,A,40,monthly,1993-05-23,1,0,1900-01-01,F,1965-06-04,166,8.934897025171635,346,8.292997711670472,3.0,0.5007055977420872,Teplice,north Bohemia,0.07339699793138817,0.059602649006622516,0.22857142857142856,0.3,0.6,0.7,0.7776096822995462,0.2723990069961634,0.8732394366197184,0.7402452619843924,0.18604651162790697,0.07224926053806903,0.06092507559637137
5606,3084,1996-08-28,0.42423187218353137,0.5,0.7014366021236728,D,59,weekly,1996-01-28,1,0,1900-01-01,F,1945-08-07,79,9.795743707093823,121,9.003489702517156,1.0,0.4731536859082051,Kromeriz,south Moravia,0.056835196001831116,0.271523178807947,0.4142857142857143,0.35,0.4,0.5,0.42662632375189113,0.0753780185059806,0.4225352112676057,0.3389074693422519,0.29069767441860467,0.020940619144698854,0.014426943870330588
5610,3112,1996-02-24,0.20182302335108562,0.75,0.2355819279616906,C,38,monthly,1994-08-12,2,1,1996-08-05,F,1977-08-12,144,28.038478260869553,295,27.14802059496567,3.0,0.37741415227471276,Louny,north Bohemia,0.03702763541490984,0.271523178807947,0.32857142857142857,0.2,0.4,0.3,0.3918305597579425,0.1929587000677048,0.9577464788732395,0.8695652173913043,0.26744186046511625,0.021624105869736857,0.01969069121045826
5611,3115,1996-11-15,0.5397378123719787,1.0,0.5256089943785134,C,14,monthly,1996-03-27,2,0,1900-01-01,M,1936-09-07,71,13.321132723112125,135,13.069473684210529,2.0,1.3489886432363416,Ceske Budejovice,south Bohemia,0.11604963979995388,0.45695364238410596,0.38571428571428573,0.5,0.2,0.8,0.6187594553706506,0.43669600541638454,0.16901408450704225,0.1426978818283166,0.627906976744186,0.0681836929494809,0.055050448487563505
5614,3137,1998-09-21,0.424313805817288,1.0,0.4082864876119092,C,39,monthly,1996-12-15,1,0,1900-01-01,F,1951-06-20,50,7.619622425629289,76,7.0387070938215075,1.0,0.2839526913513877,Most,north Bohemia,0.06632120963883621,0.11258278145695365,0.05714285714285714,0.15,0.4,0.3,0.8472012102874434,0.5271947641615888,1.0,1.0,0.10465116279069768,0.04865718427037792,0.03924902513770248
5616,3143,1998-05-15,0.21493240475215075,0.25,0.5361232562981469,C,38,monthly,1996-10-18,2,0,1900-01-01,F,1954-06-15,75,3.6127002288329515,86,3.0163272311212785,2.0,0.6670250655197903,Louny,north Bohemia,0.03702763541490984,0.271523178807947,0.32857142857142857,0.2,0.4,0.3,0.3918305597579425,0.1929587000677048,0.9577464788732395,0.8695652173913043,0.26744186046511625,0.021624105869736857,0.01969069121045826
5620,3161,1998-06-16,0.04272839000409668,0.0,0.22871122215282116,C,48,monthly,1996-08-26,1,0,1900-01-01,M,1953-11-26,63,9.08329519450801,80,8.667643020594967,1.0,0.1679994624017203,Rychnov nad Kneznou,east Bohemia,0.031092853479639145,0.33112582781456956,0.34285714285714286,0.4,0.2,0.8,0.3797276853252648,0.2143985556307831,0.21126760563380284,0.2240802675585284,0.5,0.009863420497531198,0.008440322137264684
5624,3166,1995-01-03,0.2948996312986481,0.75,0.353841349156777,D,71,monthly,1993-08-10,1,1,1996-05-20,M,1972-03-13,160,24.133112128146458,267,23.385583524027457,1.0,0.24876016396747533,Novy Jicin,north Moravia,0.10188687687801386,0.033112582781456956,0.5,0.55,0.8,0.9,0.5416036308623299,0.12818776799819454,0.8028169014084507,0.5730211817168339,0.2441860465116279,0.049046064648416786,0.037742188374958005
5625,3189,1996-12-15,0.3707496927488734,1.0,0.353841349156777,D,29,monthly,1995-11-29,1,0,1900-01-01,M,1939-03-20,79,8.406224256292905,117,8.208890160183062,1.0,0.24876016396747533,Rokycany,west Bohemia,0.002489390189754692,0.3443708609271523,0.14285714285714285,0.25,0.2,0.5,0.32829046898638437,0.1654254118709095,0.3661971830985915,0.3534002229654403,0.37209302325581395,0.0,0.0
5634,3229,1997-05-01,0.058111429741909054,0.0,0.3068915261295024,A,64,monthly,1995-11-18,1,1,1997-09-22,M,1936-12-23,90,14.163283752860414,187,13.999942791762013,3.0,1.108003494388818,Zlin,south Moravia,0.1327542826460333,0.19205298013245034,0.5857142857142857,0.5,0.4,0.9,0.617246596066566,0.341683592868427,0.1971830985915493,0.20958751393534003,0.7441860465116279,0.043201074723953854,0.03438234964721693
5635,3230,1996-10-04,0.12324866857845146,0.5,0.19154694982302728,C,1,monthly,1995-03-11,1,0,1900-01-01,F,1954-12-09,104,18.422654462242573,160,17.191567505720812,1.0,0.14400913917075464,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5638,3249,1997-08-27,0.10778369520688243,0.0,0.5593379138038725,A,74,monthly,1996-10-11,1,0,1900-01-01,M,1957-11-01,55,6.909496567505718,107,6.2500343249427885,2.0,0.9321954169746656,Ostrava - mesto,north Moravia,0.24183913703434723,0.0,0.0,0.0,0.2,0.0,1.0,0.5784247348228391,0.6338028169014085,0.5585284280936456,0.22093023255813954,0.21169233669970186,0.17775583135645853
5643,3273,1997-09-21,0.15282671036460466,0.0,0.7882573391630231,B,74,monthly,1995-12-29,1,0,1900-01-01,M,1952-11-28,110,22.36470251716247,150,22.43504576659039,1.0,0.529198306565419,Ostrava - mesto,north Moravia,0.24183913703434723,0.0,0.0,0.0,0.2,0.0,1.0,0.5784247348228391,0.6338028169014085,0.5585284280936456,0.22093023255813954,0.21169233669970186,0.17775583135645853
5644,3293,1998-11-27,0.4627611634575993,0.5,0.7667083073079325,C,1,monthly,1997-08-08,1,1,1998-07-25,F,1964-03-13,36,9.835366132723113,119,9.08884439359268,5.0,0.788972515287951,Hl.m. Praha,Prague,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
